670,109,165,802,820,684
708,579,960,733,235,237
471,412,286,863,431,707
196,909,564,128,526,487
841,266,937,524,378,705
254,549,295,85,347,243
181,795,578,93,316,171
475,156,47,154,948,988
816,347,10,521,391,658
873,920,226,874,414,453
750,551,868,892,320,138
820,384,627,580,978,453
98,404,771,259,178,441
990,107,487,123,123,467
916,659,317,999,356,256
15,704,395,221,753,998
951,808,830,845,269,739
30,639,859,324,187,642
251,913,123,23,99,16
69,770,436,761,22,262
870,852,286,811,915,239
815,19,725,838,423,377
399,155,260,78,562,416
508,760,549,240,912,736
165,899,34,23,16,853
788,501,832,879,823,374
682,691,728,992,979,125
833,880,925,509,954,873
952,604,848,597,490,722
221,122,193,300,195,926
173,611,581,325,688,77
329,984,989,94,220,130
322,106,689,696,651,193
626,285,101,435,712,297
450,587,1,88,831,16
787,835,505,87,840,591
857,724,745,209,851,277
896,501,281,949,753,911
420,202,472,919,364,739
475,156,47,154,948,988
646,976,73,665,65,967
913,586,943,754,565,151
259,708,834,968,407,31
368,83,206,255,211,837
943,537,906,330,755,331
460,484,653,726,197,310
281,910,352,121,868,389
138,105,748,654,321,806
701,896,94,243,982,852
303,898,850,211,368,877
938,471,853,581,151,54
656,229,48,395,858,523
629,523,494,5,222,635
555,132,736,922,975,274
34,475,964,652,60,482
483,798,541,293,903,147
338,380,263,503,92,709
338,380,263,503,92,709
581,547,559,561,178,61
764,17,315,726,911,107
84,667,43,549,252,107
421,983,309,292,905,102
224,362,950,379,797,757
281,502,861,0,317,221
295,3,879,195,644,586
419,987,717,476,402,835
913,586,943,754,565,151
987,532,911,526,651,47
302,768,821,877,938,407
769,66,655,295,584,351
828,327,265,899,835,170
190,902,169,420,151,575
789,980,381,383,285,783
547,367,764,46,681,295
506,483,491,942,676,170
600,811,524,112,192,495
220,656,387,880,355,84
530,780,416,743,428,543
443,859,569,586,274,517
642,342,881,748,919,534
508,760,549,240,912,736
95,387,820,66,817,498
481,658,732,117,704,837
190,902,169,420,151,575
453,479,980,164,984,771
257,856,480,4,72,652
555,132,736,922,975,274
221,599,258,470,347,520
773,843,586,35,0,452
509,153,785,451,939,994
852,785,728,16,587,604
506,483,491,942,676,170
206,12,296,676,307,587
137,88,19,270,371,152
368,83,206,255,211,837
916,943,467,533,736,26
206,161,249,60,65,765
253,340,474,711,95,395
853,427,819,846,419,152
640,198,240,706,620,834
573,919,792,332,288,201
190,76,560,949,543,539
846,427,23,12,119,20
110,207,68,899,181,611
812,469,183,807,167,932
492,472,988,878,135,468
616,259,532,327,658,293
727,196,306,472,678,881
421,983,309,292,905,102
625,422,61,353,463,689
928,805,95,283,243,213
825,479,484,776,249,184
167,988,866,782,707,415
868,27,925,948,285,930
165,954,386,321,522,211
847,208,532,657,817,789
464,778,200,138,198,300
691,262,267,599,984,929
458,769,308,554,234,383
952,336,67,141,19,579
265,528,0,906,493,388
336,998,4,187,636,844
2,214,858,302,868,169
708,579,960,733,235,237
769,52,382,581,41,149
838,406,414,437,104,663
56,183,435,825,261,988
73,524,483,803,122,966
253,340,474,711,95,395
703,969,302,713,769,697
888,630,547,968,140,359
252,988,127,88,0,439
673,130,929,235,128,660
446,102,220,497,712,81
959,921,668,177,522,260
404,245,225,897,996,43
675,326,825,471,754,152
605,384,540,432,877,611
995,367,798,384,622,781
378,126,928,951,641,437
56,183,435,825,261,988
355,932,873,447,399,906
698,186,413,670,174,718
145,313,592,472,871,952
783,396,254,734,968,59
551,407,23,170,778,98
80,211,970,441,776,418
334,14,670,724,850,882
306,631,943,561,156,663
600,315,629,804,930,457
905,679,530,16,207,191
458,769,308,554,234,383
30,639,859,324,187,642
54,15,707,964,409,625
786,630,480,251,694,953
483,952,885,540,631,775
252,97,789,64,272,397
920,635,275,411,240,512
551,407,23,170,778,98
206,93,208,44,421,869
205,657,141,142,130,363
985,866,271,683,669,563
994,182,879,359,440,115
574,420,116,496,586,451
233,403,92,2,997,476
319,899,474,929,23,319
137,88,19,270,371,152
466,179,57,151,330,89
513,431,225,567,575,254
223,983,508,513,45,533
256,187,989,751,940,762
681,574,777,153,570,992
601,838,137,850,359,868
104,34,813,961,434,930
980,892,48,108,494,302
879,10,167,234,70,917
870,335,548,895,469,786
481,762,949,107,617,706
932,593,987,366,901,155
85,522,386,330,268,967
325,993,566,516,669,898
600,315,629,804,930,457
548,491,991,786,802,761
510,620,112,868,498,87
748,397,990,486,577,947
681,574,777,153,570,992
370,738,176,541,358,382
234,0,980,327,499,275
647,39,251,978,34,248
359,27,945,495,362,296
601,304,139,900,333,503
168,818,498,556,692,777
965,772,401,259,956,544
179,580,30,123,687,248
777,830,56,293,39,887
732,230,294,99,326,58
415,204,956,239,240,650
314,487,169,640,500,889
460,625,524,646,710,253
832,215,234,175,34,461
546,989,949,345,721,986
366,853,70,562,298,928
672,320,322,857,809,340
916,943,467,533,736,26
34,475,964,652,60,482
853,148,745,722,100,92
405,85,247,893,22,310
953,465,904,340,634,144
180,23,922,512,204,115
313,496,814,771,652,496
412,387,31,481,114,349
368,511,649,24,641,966
454,695,80,914,937,982
965,883,991,682,879,516
198,894,188,239,292,966
386,607,409,440,404,9
430,457,208,933,303,53
40,235,67,867,431,849
568,973,772,361,491,16
633,983,235,580,85,223
348,118,987,634,873,102
881,392,627,515,906,52
481,762,949,107,617,706
753,257,913,861,665,384
676,962,12,921,773,123
214,42,465,494,254,579
331,16,470,942,966,146
394,529,322,360,168,902
562,641,168,60,341,412
104,34,813,961,434,930
499,93,354,526,682,409
629,808,437,921,900,392
640,710,469,441,965,561
412,191,972,350,511,339
970,646,41,923,974,913
530,780,416,743,428,543
810,443,511,30,809,854
697,868,527,336,803,206
681,574,777,153,570,992
822,362,247,57,533,952
132,568,500,842,141,648
417,724,155,412,430,614
81,57,871,78,267,447
137,215,200,502,386,707
305,184,703,733,969,108
15,704,395,221,753,998
334,14,670,724,850,882
302,768,821,877,938,407
284,27,957,603,787,715
142,361,889,571,561,927
420,307,472,628,9,257
727,992,440,208,428,639
847,208,532,657,817,789
881,177,58,101,879,382
81,57,871,78,267,447
210,267,562,148,797,232
322,106,689,696,651,193
204,79,207,897,196,380
857,847,553,448,744,213
587,153,948,15,674,593
990,376,363,614,331,738
896,501,281,949,753,911
398,685,467,901,913,70
40,235,67,867,431,849
780,304,551,875,668,942
192,753,359,250,270,29
49,125,754,421,580,767
372,114,938,556,580,263
157,673,839,709,593,117
886,224,523,302,23,326
398,685,467,901,913,70
675,180,187,205,6,272
460,625,524,646,710,253
601,304,139,900,333,503
760,282,649,103,706,358
149,224,284,322,221,181
132,568,500,842,141,648
709,689,890,384,344,599
448,949,908,594,550,60
437,171,862,500,616,175
869,506,857,361,177,152
254,549,295,85,347,243
957,504,481,236,775,846
104,34,813,961,434,930
185,928,683,412,583,150
445,118,451,943,956,890
600,211,942,372,240,406
213,347,643,125,197,447
180,710,653,44,266,704
252,988,127,88,0,439
925,423,883,463,342,6
170,977,404,819,961,978
671,314,649,352,113,223
842,661,568,148,798,758
341,859,83,245,277,677
954,987,214,241,286,702
443,859,569,586,274,517
867,428,990,163,89,705
832,215,234,175,34,461
302,826,333,937,341,990
828,327,265,899,835,170
143,557,237,746,818,617
365,402,171,409,668,694
861,889,657,493,22,545
2,214,858,302,868,169
993,90,391,228,97,928
530,780,416,743,428,543
851,752,457,913,553,576
159,910,778,116,700,854
341,859,83,245,277,677
73,524,483,803,122,966
162,726,87,934,583,689
228,318,57,228,166,488
783,12,162,264,811,407
232,710,709,99,906,658
368,511,649,24,641,966
248,650,106,395,288,124
183,533,313,464,934,922
546,97,193,398,171,806
445,118,451,943,956,890
443,859,569,586,274,517
782,947,802,648,731,420
335,258,681,886,988,105
339,220,27,732,124,444
970,646,41,923,974,913
255,953,813,760,457,498
325,993,566,516,669,898
205,596,810,435,161,334
549,686,478,103,844,647
701,896,94,243,982,852
190,955,33,95,533,956
132,568,500,842,141,648
847,431,737,890,701,926
879,10,167,234,70,917
618,422,147,802,38,600
262,996,399,564,400,218
842,21,188,977,804,517
178,944,134,705,823,281
768,241,907,256,616,91
180,23,922,512,204,115
508,951,915,600,614,967
18,705,824,273,408,984
314,487,169,640,500,889
525,932,895,510,922,484
138,947,635,931,793,19
402,610,61,327,580,144
435,3,470,355,960,871
820,384,627,580,978,453
306,631,943,561,156,663
132,887,536,432,829,564
69,290,174,933,835,913
506,817,85,758,343,499
671,169,193,848,932,541
985,866,271,683,669,563
405,85,247,893,22,310
214,781,68,605,413,393
668,447,524,584,835,511
325,993,566,516,669,898
921,436,323,937,304,96
104,34,813,961,434,930
454,695,80,914,937,982
314,487,169,640,500,889
262,996,399,564,400,218
391,396,619,474,313,696
828,327,265,899,835,170
969,484,70,666,698,840
255,953,813,760,457,498
74,413,92,148,98,346
252,988,127,88,0,439
204,79,207,897,196,380
295,336,572,503,103,112
945,599,729,962,252,446
949,186,857,74,166,404
137,215,200,502,386,707
652,841,148,111,804,430
173,611,581,325,688,77
457,402,513,59,79,150
830,150,886,289,500,920
421,983,309,292,905,102
335,258,681,886,988,105
907,188,182,403,474,402
909,84,438,196,20,167
483,952,885,540,631,775
178,944,134,705,823,281
289,593,66,486,979,71
627,546,394,796,510,986
230,547,21,359,993,612
940,734,16,225,248,132
916,943,467,533,736,26
357,500,167,845,24,619
577,894,50,127,275,527
142,500,884,936,532,546
607,881,58,171,590,942
602,593,31,420,122,864
287,871,739,584,673,641
624,878,674,720,150,438
206,12,296,676,307,587
165,899,34,23,16,853
542,665,248,80,397,447
501,874,728,57,381,94
700,634,419,41,559,456
219,934,512,763,589,596
236,932,772,412,476,652
559,547,851,995,986,147
445,821,383,246,459,140
795,392,441,756,350,338
295,3,879,195,644,586
584,674,483,47,581,459
137,215,200,502,386,707
305,184,703,733,969,108
230,547,21,359,993,612
435,505,662,157,720,117
965,883,991,682,879,516
862,94,972,869,424,619
373,7,522,135,89,171
417,724,155,412,430,614
795,635,396,930,190,428
218,270,987,541,976,113
92,227,275,690,116,891
586,380,750,307,272,5
795,635,396,930,190,428
123,50,363,272,895,803
414,359,771,208,436,138
818,783,463,659,159,640
711,540,984,762,898,576
122,498,575,580,145,820
318,200,617,97,609,510
958,98,153,99,78,770
190,76,560,949,543,539
676,962,12,921,773,123
372,742,693,2,275,720
247,823,428,452,510,425
114,92,12,73,928,42
454,220,558,51,93,14
670,109,165,802,820,684
289,593,66,486,979,71
157,673,839,709,593,117
828,807,899,720,734,721
304,748,89,223,829,555
907,188,182,403,474,402
114,140,841,651,813,333
269,894,982,266,738,726
870,852,286,811,915,239
625,422,61,353,463,689
34,673,901,872,600,255
836,77,333,341,510,925
437,171,862,500,616,175
486,921,957,319,539,646
655,665,597,942,395,643
457,402,513,59,79,150
832,921,666,555,406,986
658,555,223,50,86,781
326,343,137,758,789,907
553,56,75,745,348,322
188,307,21,521,566,714
281,910,352,121,868,389
29,987,418,557,414,369
559,267,194,359,673,919
159,613,665,99,157,914
180,769,985,563,21,668
875,21,634,968,940,181
655,961,723,640,884,196
559,267,194,359,673,919
266,962,548,764,661,288
965,237,24,759,596,142
725,465,256,131,952,174
817,851,981,579,892,46
842,100,356,975,936,647
281,910,352,121,868,389
460,625,524,646,710,253
825,74,218,764,438,53
29,556,277,398,389,891
671,169,193,848,932,541
783,907,182,127,781,624
29,668,599,115,1,813
14,728,734,234,751,541
61,788,403,935,517,41
916,659,317,999,356,256
401,96,601,782,589,737
797,628,995,554,51,83
622,843,924,942,802,705
780,304,551,875,668,942
521,113,882,258,44,98
281,502,861,0,317,221
957,504,481,236,775,846
254,549,295,85,347,243
693,428,214,797,886,160
750,101,378,678,265,887
191,530,880,903,93,714
247,725,863,468,755,624
681,706,553,715,780,953
842,100,356,975,936,647
259,499,125,747,139,950
326,927,273,893,156,450
466,4,216,203,562,190
310,872,358,577,947,980
5,896,440,130,242,76
566,304,49,964,718,756
638,325,772,693,19,495
361,73,187,621,664,177
896,501,281,949,753,911
224,362,950,379,797,757
949,186,857,74,166,404
882,475,127,286,479,209
506,322,586,365,852,804
651,343,364,728,465,564
965,80,863,226,259,253
601,304,139,900,333,503
521,113,882,258,44,98
588,503,778,333,155,242
653,523,569,459,308,450
142,500,884,936,532,546
953,199,323,527,949,683
93,24,724,614,715,82
712,856,378,333,342,778
870,852,286,811,915,239
673,454,879,992,412,486
638,280,952,824,865,951
373,7,522,135,89,171
556,797,369,617,208,876
888,630,547,968,140,359
584,674,483,47,581,459
694,436,213,486,558,694
945,599,729,962,252,446
252,988,127,88,0,439
853,148,745,722,100,92
314,487,169,640,500,889
686,547,64,110,629,410
946,991,362,215,659,608
250,426,458,771,98,142
88,903,335,736,76,41
179,778,950,53,463,634
506,817,85,758,343,499
709,494,232,532,93,373
338,380,263,503,92,709
853,867,28,362,208,485
19,232,207,937,986,931
812,469,183,807,167,932
378,319,753,900,252,968
924,739,138,399,261,529
205,657,141,142,130,363
369,978,266,950,653,545
652,841,148,111,804,430
160,522,183,921,994,143
975,366,183,629,63,147
457,402,513,59,79,150
545,856,416,51,159,585
35,116,251,946,678,255
173,504,52,983,119,496
45,321,347,448,478,415
446,102,220,497,712,81
251,913,123,23,99,16
483,798,541,293,903,147
640,710,469,441,965,561
386,607,409,440,404,9
259,708,834,968,407,31
373,7,522,135,89,171
541,327,721,834,210,847
624,878,674,720,150,438
454,695,80,914,937,982
159,613,665,99,157,914
423,144,655,974,112,526
48,135,440,756,739,805
673,130,929,235,128,660
913,801,559,492,313,12
668,447,524,584,835,511
450,587,1,88,831,16
878,315,202,856,173,763
399,155,260,78,562,416
529,676,986,506,372,355
629,241,419,141,486,242
627,421,4,391,170,707
629,808,437,921,900,392
881,392,627,515,906,52
857,724,745,209,851,277
933,157,408,477,563,192
334,14,670,724,850,882
0,673,438,536,177,591
849,38,497,404,894,713
709,689,890,384,344,599
132,887,536,432,829,564
30,639,859,324,187,642
683,768,923,685,803,137
140,409,127,16,937,389
132,887,536,432,829,564
540,43,235,526,911,168
188,307,21,521,566,714
486,921,957,319,539,646
795,392,441,756,350,338
341,373,100,235,193,620
870,335,548,895,469,786
696,628,813,260,905,709
192,753,359,250,270,29
346,634,653,849,234,194
510,620,112,868,498,87
786,630,480,251,694,953
633,577,157,174,263,249
833,880,925,509,954,873
153,783,85,100,740,89
78,550,538,431,962,396
525,932,895,510,922,484
114,140,841,651,813,333
151,797,136,574,580,822
608,676,782,634,760,63
100,951,359,255,926,171
673,454,879,992,412,486
573,919,792,332,288,201
819,672,322,258,355,173
555,132,736,922,975,274
27,867,737,515,564,329
995,367,798,384,622,781
338,380,263,503,92,709
368,511,649,24,641,966
214,781,68,605,413,393
867,428,990,163,89,705
987,809,494,510,316,641
320,557,470,127,469,438
294,472,924,12,821,125
453,826,287,658,212,721
335,258,681,886,988,105
627,421,4,391,170,707
821,340,848,495,749,403
553,56,75,745,348,322
160,907,634,452,699,722
295,3,879,195,644,586
187,98,276,133,178,238
753,257,913,861,665,384
882,410,489,246,22,382
198,175,624,43,75,848
206,151,868,886,399,890
220,656,387,880,355,84
777,830,56,293,39,887
602,593,31,420,122,864
205,596,810,435,161,334
693,142,293,549,949,30
780,304,551,875,668,942
338,380,263,503,92,709
288,175,526,357,774,995
896,501,281,949,753,911
652,841,148,111,804,430
132,887,536,432,829,564
965,80,863,226,259,253
581,547,559,561,178,61
760,282,649,103,706,358
635,850,452,610,734,94
370,738,176,541,358,382
537,558,103,5,347,227
777,830,56,293,39,887
466,179,57,151,330,89
251,913,123,23,99,16
623,203,21,37,874,644
256,187,989,751,940,762
869,551,299,801,17,21
420,307,472,628,9,257
836,77,333,341,510,925
438,811,273,761,347,903
691,262,267,599,984,929
673,454,879,992,412,486
933,157,408,477,563,192
852,785,728,16,587,604
732,652,547,53,258,459
372,53,670,319,827,711
790,118,972,809,140,145
777,830,56,293,39,887
925,66,384,202,213,13
80,211,970,441,776,418
381,718,586,977,536,509
928,672,364,17,50,641
382,276,81,872,138,670
852,785,728,16,587,604
131,10,262,776,58,728
953,465,904,340,634,144
987,532,911,526,651,47
933,157,408,477,563,192
2,227,309,112,504,154
355,932,873,447,399,906
598,580,688,907,209,597
52,908,479,780,377,139
886,224,523,302,23,326
947,580,693,10,548,842
499,93,354,526,682,409
629,523,494,5,222,635
287,943,23,153,0,92
430,457,208,933,303,53
427,894,747,424,426,387
827,241,738,180,134,286
406,7,783,107,542,61
868,27,925,948,285,930
681,706,553,715,780,953
205,596,810,435,161,334
172,824,986,619,30,577
681,574,777,153,570,992
458,587,528,555,554,777
32,140,76,180,711,798
167,988,866,782,707,415
555,132,736,922,975,274
294,194,383,155,263,586
386,607,409,440,404,9
284,377,374,243,50,22
554,422,800,659,522,326
566,304,49,964,718,756
71,647,593,682,197,802
93,24,724,614,715,82
833,880,925,509,954,873
548,491,991,786,802,761
756,678,412,769,178,727
838,406,414,437,104,663
861,889,657,493,22,545
446,102,220,497,712,81
336,998,4,187,636,844
646,976,73,665,65,967
804,372,667,763,524,70
629,523,494,5,222,635
443,859,569,586,274,517
851,752,457,913,553,576
786,630,480,251,694,953
269,375,753,49,704,874
714,603,926,462,527,548
284,27,957,603,787,715
27,607,358,700,709,946
205,596,810,435,161,334
503,349,978,762,916,718
320,384,563,996,183,274
